,Outer right eye corner_x,Outer right eye corner_y,Upper lip inner middle_y,Upper lip inner middle_x,Outer left eyebrow_x,Outer left eyebrow_y,Outer left eye corner_x,Outer left eye corner_y,Right nose peak_x,Right nose peak_y,Inner left eyebrow_y,Inner left eyebrow_x,Outer right eyebrow_x,Outer right eyebrow_y,Lower lip inner middle_x,Lower lip inner middle_y,Nose tip_y,Nose tip_x,Inner right eyebrow_y,Inner right eyebrow_x,Nose saddle left_x,Nose saddle left_y,Upper lip outer middle_x,Upper lip outer middle_y,Middle right eyebrow_y,Middle right eyebrow_x,Nose saddle right_x,Nose saddle right_y,Inner left eye corner_y,Inner left eye corner_x,Left mouth corner_y,Left mouth corner_x,Inner right eye corner_y,Inner right eye corner_x,Left temple_x,Left temple_y,Right mouth corner_y,Right mouth corner_x,Left nose peak_x,Left nose peak_y,Emotion,Chin middle_y,Chin middle_x,Middle left eyebrow_y,Middle left eyebrow_x,Lower lip outer middle_y,Lower lip outer middle_x,Right temple_x,Right temple_y
2923,976.068,490.02,1068.54,631.712,46.0139,484.198,194.293,651.885,740.914,809.5,437.086,357.845,1065.42,389.038,627.686,1084.65,626.189,628.651,446.182,437.444,510.542,566.229,610.879,1074.84,302.946,925.505,600.71,525.678,464.182,340.115,1020.89,298.712,784.147,918.718,,,1015.28,219.988,461.929,702.786,1,1416.86,609.996,355.76,65.118,1069.83,602.198,,
2924,978.94,454.497,1084.06,590.5,64.821,479.294,170.492,603.097,771.527,815.771,429.208,409.076,1085.76,414.264,582.511,1104.03,636.802,597.066,381.224,441.534,491.253,555.296,299.122,1091.76,279.901,913.099,591.351,512.19,472.871,288.057,965.779,325.641,791.436,859.099,,,1123.51,730.545,490.109,714.825,1,1326.42,569.5,348.996,31.9828,975.017,569.5,,
2925,957.359,486.869,1080.36,523.362,65.8228,476.545,181.06,645.757,745.147,717.065,407.508,1027.62,1034.13,372.471,527.373,1096.4,630.986,558.236,428.938,654.232,1051.66,531.264,222.216,1039.75,378.869,927.686,582.988,570.733,465.328,231.121,1035.14,279.288,809.237,879.98,,,1050.49,540.845,491.494,714.162,49,1420.57,640.362,358.951,39.065,1098.38,613.513,,
2926,970.076,495.455,1055.87,512.882,88.4536,466.114,131.794,603.519,734.357,814.179,370.577,1070.5,1074.69,340.879,512.882,1075.76,594.795,610.807,424.72,707.182,936.519,498.455,598.84,985.649,343.983,845.707,594.057,576.98,427.8,419.962,1083.76,342.893,827.086,907.935,,,1045.43,440.564,468.763,699.546,51,1436.36,628.29,557.142,281.142,1101.03,604.895,,
2927,994.171,513.797,1092.39,550.394,55.0306,473.689,180.916,635.54,740.898,817.736,371.031,296.381,1065.54,393.447,554.405,1108.43,461.627,618.66,407.229,682.601,381.121,528.845,596.293,1015.67,406.29,928.545,580.362,542.229,416.516,394.282,1037.54,339.679,751.935,857.261,,,1018.21,836.508,480.524,717.396,52,1378.12,632.763,561.702,69.9005,1087.69,610.131,,
2928,996.98,499.036,1133.6,665.603,79.1364,472.175,169.028,623.651,748.919,832.259,380.174,208.72,1026.66,381.153,673.466,1149.33,647.167,552.264,421.545,721.052,333.399,544.537,579.67,999.813,376.569,1387.29,578.397,545.659,417.908,389.452,1043.33,883.354,827.667,940.728,,,1051.23,801.741,475.331,736.331,50,1455.09,1227.95,574.092,298.068,1173.23,1280.29,,
2929,1062.89,508.45,1139.99,593.5,82.8377,477.708,182.842,615.725,746.317,803.412,399.168,171.511,997.473,396.996,597.495,1155.96,626.55,573.703,433.203,668.771,259.115,558.885,583.036,1029.51,352.171,835.76,588.988,566.834,424.29,429.622,1012.74,916.084,811.481,878.794,,,1174.75,728.086,478.259,715.237,46,1386.85,1104.56,574.275,284.269,1157.93,1175.6,,
2930,1009.66,527.214,1011.34,602.198,68.2607,489.101,172.983,644.643,818.309,842.954,379.553,87.9005,937.65,407.539,606.097,1026.94,623.91,588.802,412.203,691.219,532.115,520.808,592.489,1036.24,357.447,792.041,587.237,652.338,418.529,390.208,1059.95,212.293,806.572,886.418,,,1088.49,796.282,472.782,724.593,45,1475.22,453.598,554.516,310.832,1145.05,461.651,,
2931,964.362,606.845,931.092,562.179,75.5353,457.075,205.243,615.296,769.275,838.959,376.386,371.564,785.902,365.051,562.179,949.394,610.842,1369.55,425.627,687.71,521.771,581.421,625.633,1020.22,360.176,686.206,604.028,571.179,432.924,425.985,1076.37,159.893,696.702,863.739,,,1133.75,747.073,495.051,722.806,44,1478.77,296.548,538.259,289.362,1129.75,296.548,,
2932,1015.01,498.264,1048.52,613.513,61.6724,447.304,220.975,602.333,752.086,929.19,545.349,211.792,707.319,393.469,617.349,1067.7,602.344,1110.58,425.389,671.269,556.967,498.503,562.84,1027.22,348.996,530.977,617.166,612.431,394.426,393.463,1094.27,129.885,614.102,877.768,,,1068.83,730.235,461.984,724.109,43,1490.95,239.556,533.078,310.243,1141.93,219.264,,
2933,1039.68,491.182,1065.93,604.895,88.2811,485.116,184.195,609.845,787.776,817.935,436.688,227.405,456.71,411.113,604.895,1081.53,625.488,351.83,399.113,670.346,571.012,549.288,611.58,1040.36,329.898,366.471,576.527,549.901,425.245,396.24,1149.76,461.371,737.309,867.471,,,1063.82,734.349,494.789,715.877,22,1480.5,155.102,567.614,316.322,1158.63,134.731,,
2934,1017.42,499.808,1046.2,610.131,76.9601,506.973,184.314,556.33,811.076,843.16,445.672,411.431,1028.95,415.282,606.359,1065.06,622.736,271.425,415.656,680.731,557.755,506.508,578.516,1044.11,304.418,792.009,591.861,513.757,406.863,382.306,1055.04,312.5,774.049,890.977,,,1102.22,753.948,469.782,701.884,26,1433.11,142.227,547.378,316.768,1179.52,105.415,,
2935,1017.58,505.171,1112.83,1280.29,75.9694,466.031,166.259,522.741,784.808,843.192,445.322,383.985,755.699,395.19,1276.27,1128.94,651.873,160.934,434.834,716.58,559.967,517.919,511.33,1048.27,438.32,635.627,674.46,568.752,424.052,369.805,1049.93,358.919,775.553,899.977,,,1083.1,731.786,480.14,732.385,23,1551.42,570.344,556.983,228.216,1290.27,557.5,,
2936,982.084,466.147,1098.73,1159.82,38.9397,513.535,170.683,606.089,797.89,811.983,423.638,414.224,767.763,416.771,1163.76,1118.46,649.057,109.708,403.641,669.654,544.983,496.776,504.924,1012.1,338.588,700.847,562.9,586.921,438.916,374.946,1213.52,445.346,781.569,710.603,,,1086.85,745.322,470.712,715.237,41,1324.84,397.004,567.511,353.349,1129.99,378.622,,
2937,1001.16,480.932,1096.73,453.598,61.0751,506.138,186.495,606.264,756.566,715.951,443.134,399.2,1056.04,452.046,449.572,1116.86,627.448,6.85849,450.176,748.935,534.837,498.264,554.405,1060.31,378.845,843.845,599.046,549.901,432.312,401.707,1109.44,389.405,778.863,588.877,,,1075.81,761.038,484.782,722.812,42,1334.6,247.879,597.908,237.773,1077.64,266.5,,
2938,1023.14,488.842,1089.17,292.489,79.8766,405.402,887.93,585.407,766.569,799.553,453.916,425.214,1022.36,450.24,288.431,1109.46,843.908,597.173,423.328,706.251,561.67,510.423,657.741,1113.95,366.065,776.309,599.381,548.333,427.418,391.521,1069.35,439.585,799.02,472.887,,,1033.58,754.808,488.205,716.144,36,1353.29,554.094,603.001,266.237,1133.75,542.54,,
2939,988.322,478.744,1101.34,198.972,81.0399,494.467,886.76,568.155,772.29,810.359,427.609,430.975,1024.58,452.842,215.206,1113.52,885.217,211.705,345.534,680.619,538.8,553.466,585.511,1104.03,361.569,790.776,1294.91,613.529,558.336,375.805,1003.88,364.155,784.012,412.784,,,1061.29,765.129,475.788,755.327,37,1391.66,571.267,575.468,327.861,1119.83,571.267,,
2940,876.264,489.686,1101.59,130.656,54.7857,491.929,102.487,616.346,765.256,813.344,388.243,426.089,1019.76,418.052,130.656,1121.96,752.653,100.704,310.123,678.033,531.924,550.099,606.097,980.15,391.41,824.93,437.619,529.076,420.256,391.426,1091.39,361.521,506.603,711.32,,,1010.01,743.818,469.209,733.565,38,1610.79,577.943,617.253,314.882,1410.2,569.221,,
2941,845.13,507.461,1109.99,129.956,53.4944,506.138,50.8263,600.471,633.845,810.534,442.06,415.322,1020.53,448.195,121.776,1130.44,857.301,585.663,436.641,696.598,521.484,517.06,562.179,898.147,368.834,835.155,400.036,614.484,398.89,401.524,1105.06,392.029,533.452,464.619,,,1054.6,746.373,496.42,684.574,39,1440,558.574,624.654,308.731,1095.23,558.574,,
2942,713.193,479.854,1084.78,548.938,71.2607,534.708,216.391,485.277,552.768,825.728,451.696,421.792,1028.21,442.696,544.656,1191.81,849.487,558.48,414.741,625.983,521.031,518.524,598.171,1014,367.259,830.794,302.572,531.741,403.092,404.89,1117.58,372.407,520.935,453.057,,,1061.04,759.654,471.263,718.404,40,1372.58,543.773,626.667,271.744,1133.95,543.773,,
2943,654.185,499.736,1060.14,371.269,80.1716,492.357,78.1142,437.768,487.413,824.264,430.999,407.763,980.667,431.476,382.298,1078.52,840.25,568.429,448.306,703.187,529.832,714.041,589.298,1038.64,339.415,835.489,251.755,521.802,414.964,434.667,1122.41,370.099,537.232,683.373,,,972.017,777.121,527.828,740.032,28,1355.52,584.715,490.123,267.479,1131.1,588.519,,
2944,410.779,492.375,1014.33,259.052,72.4963,464.945,207.16,487.131,361.949,776.791,438.16,413.524,1045.45,461.683,251.603,1032.95,857.255,543.112,442.314,1236.46,538.943,528.519,606.359,1008.48,387.471,840.336,205.251,552.32,391.824,416.906,1101.46,368.699,472.871,644.341,,,1075.58,736.298,492.786,725.929,47,1334.7,570.288,407.078,330.017,1099.86,574.076,,
2945,965.293,538.625,1018.21,550.243,109.465,367.164,184.275,484.696,223.521,813.893,527.564,395.619,994.704,414.534,542.54,1072.13,828.663,564.847,412.521,594.359,559.776,492.948,1280.29,1080.62,385.139,828.964,659.42,508.824,406.863,414.932,1110.57,359.206,458.834,650.699,,,1114.5,750.924,503.929,756.786,48,1349.74,545.221,488.938,263.588,1097.64,541.402,,
2946,698.405,499.036,1057.7,571.267,56.9286,530.5,217.871,486.503,698.715,872.842,431.476,423.885,1004.48,429.558,571.267,1077.11,831.319,590.5,429.415,534.471,518.428,512.19,1187.44,1063.2,354.288,825.837,320.406,512.02,424.935,376.513,1306.91,357.28,482.858,612.272,,,1087.69,745.322,514.337,757.459,30,1365,526.41,598.585,344.532,1111.22,522.622,,
2947,683.206,512.357,1070.06,556.139,98.962,503.533,185.635,474.63,419.094,871.45,506.818,436.115,1026.88,414.885,569.221,1331.71,839.316,549.847,422.564,428.858,538.609,504.447,461.651,1056.46,377.309,832.879,337.098,442.571,417.908,361.442,1025.5,351.224,476.866,670.219,,,1057.25,1213.57,484.949,747.663,,1370.71,565.664,615.702,327.606,1125.23,569.5,,
2948,979.012,552.184,1065.77,558.924,98.5,435.357,225.534,478.768,348.654,810.145,454.012,411.598,1007.38,414.964,543.773,1073.34,846.579,572.5,413.93,286.521,553.084,525.686,288.431,1048.58,379.672,822.94,650.595,512.19,449.169,1057.6,1053.05,349.41,463.028,678.885,,,1078.52,610.999,504.541,750.112,6,1397.56,601.513,541.887,1059.33,1121.4,586.171,,
2949,946.282,541.529,1062.64,584.715,705.006,532.12,187.203,441.861,724.816,883.41,390.336,419.818,1006.53,446.468,580.911,1077.85,825.564,555.036,406.29,240.423,554.5,472.871,198.972,1072.94,460.72,872.436,649.362,497.19,419.11,306.017,1077.63,359.245,471.916,661.115,,,1106.79,534.996,504.513,767.723,5,1434.22,568.553,546.065,1111.26,1185.56,580.394,,
2950,964.426,573.16,1035.46,574.076,763.125,451.392,172.863,480.296,687.63,883.863,443.214,449.357,1010.14,416.007,577.863,1058.19,853.582,570.786,357.447,595.044,553.569,543.948,122.508,1073.07,376.33,835.641,664.744,504.932,423.996,263.771,1108.18,355.036,514.338,654.208,,,1105.28,436.863,476.444,762.702,18,1378.38,580.171,558.121,149.5,1175.09,587.842,,
2951,962.946,539.261,1047.99,556.68,41.1994,467.661,183.367,489.654,676.521,908.333,389.89,402.344,1037.36,368.954,541.402,1055.63,881.643,591.447,528.224,425.85,575.102,488.723,117.686,1069.08,401.206,854.794,647.81,515.293,444.474,473.89,1083.92,365.906,547.728,689.802,,,1104.48,362.381,501.652,678.429,21,1405.23,564.336,636.2,28.7918,1132.9,568.171,,
2952,962.755,552.184,1027.89,518.834,13.6596,502.587,195.073,498.678,671.285,883.951,427.163,437.954,1037.94,413.158,522.622,1050.61,846.817,582.752,411.097,453.463,1200.4,664.092,553.219,1037.68,373.466,818.166,635.166,508.959,453.368,472.782,1121.81,364.879,547.489,643.06,,,1109.89,243.288,489.24,618.853,20,1278.94,581.245,391.633,288.391,991.466,577.696,,
2953,964.092,525.678,1071.53,573.336,114.107,447.791,189.956,476.357,673.895,918.073,455.898,433.768,999.654,411.192,573.336,1086.88,864.457,573.054,433.879,639.431,1135.74,453.757,356.564,1034.4,315.534,842.444,655.227,454.497,409.74,345.968,1068.83,373.999,553.72,717.296,,,1384.44,914.707,481.938,724.81,1,1200.02,550.426,463.553,14.1578,917.938,557.142,,
2954,907.139,545.444,1056.19,578.5,100.214,414.786,196.983,514.672,696.288,865.147,494.548,1180.18,1009.26,412.776,586.171,1086.88,913.482,582.357,441.359,597.98,388.999,496.458,262.776,977.086,352.306,973.155,626.452,501.256,438.614,369.191,1340.1,1031.4,573.129,643.402,,,1363.3,651.908,477.162,736.398,1,1399.51,542.54,442.617,-0.364721,1137.61,546.391,,
2955,968.739,549.901,1094.78,564.606,22.9879,443.088,180.534,524.293,646.115,868.967,441.359,989.786,1010.48,407.023,560.659,1118.46,897.319,586.735,419.5,629.397,285.662,488.723,550.243,971.993,299.365,832.338,629.89,516.94,440.288,518.094,1076.74,987.407,537.232,666.901,,,1261.33,514.664,491.311,735.524,1,1308.53,570.121,406.489,261.622,1077.64,566.397,,
2956,923.341,538.481,1086.88,587.842,57.4351,439.604,210.344,466.808,696.415,895.099,425.086,283.561,1016.68,452.046,591.678,1106.05,772.298,624.388,451.092,614.054,495.073,467.007,571.267,1026.63,392.643,836.85,642.765,502.816,427.136,498.279,1119.1,199.497,506.747,699.654,,,1291.66,994.052,456.357,723.173,1,1365.02,535.123,374.802,176.627,1132.02,535.123,,
2957,951.901,534.725,1071.53,556.664,119.032,442.097,210.503,486.71,649.155,853.983,499.036,244.625,990.495,435.153,552.829,1086.88,648.495,630.878,450.049,634.052,265.5,455.5,551.779,1026.45,382.72,818.914,642.471,491.874,456.647,481.097,1128.94,152.786,549.407,714.718,,,1319.26,970.052,1206.36,735.829,49,1370.48,1193.92,351.009,215.086,1146.18,1193.92,,
2958,964.115,540.423,931.131,577.696,94.91,422.339,243.447,478.187,677.715,872.763,434.261,197.293,905.11,431.476,577.696,948.877,810.878,581.99,416.293,645.972,511.919,488.85,558.574,1079.38,435.057,1439.39,731.985,508.45,461.144,487.743,1116.45,71.8024,545.731,719.038,,,1427.08,923.834,1066.45,742.643,51,1301.04,1044.65,359.611,192.463,1101.65,1074.19,,
2959,963.455,535.76,860.85,550.426,112.159,479.639,202.362,435.415,694.577,865.346,444.137,150.789,846.964,448.195,557.142,880.999,835.804,560.5,395.755,636.423,510.105,480.861,539.985,1031.68,359.611,714.924,664.107,553.505,446.305,470.706,1091.68,419.476,494.412,681.598,,,1352.24,935.5,383.529,734.86,50,1378.12,439.712,366.558,160.521,1102.78,454.8,,
2960,949.951,563.397,1075.98,542.54,96.0844,451.977,219.439,463.362,681.598,857.882,392.977,467.675,769.171,433.028,546.391,1091.39,832.161,579.571,445.959,637.577,532.855,465.733,577.107,1036.01,414.67,715.298,645.948,614.707,442.387,503.288,976.251,324.757,475.593,660.145,,,1305.17,900.375,295.734,750.84,46,1368.79,356.444,359.58,225.304,1107.43,379.171,,
2961,953.086,514.903,1025.5,562.672,104.088,453.079,176.054,632.229,685.919,880.235,449.783,172.594,670.481,442.633,566.397,1044.12,830.874,1385.55,471.272,641.038,512.985,486.948,558.924,1001.37,360.176,563.818,687.638,529.076,457.904,498.285,990.988,352.847,495.885,678.415,,,1284.96,934.179,215.413,756.51,45,1346.68,237.797,361.625,186.861,1136.12,261.192,,
2962,956.381,456.678,1063.27,535.123,86.038,416.583,190.155,479.269,694.434,845.826,315.248,186.626,419.723,438.67,546.582,1078.55,814.482,1294,419.492,626.389,523.569,478.052,537.582,998.333,366.471,515.818,705.845,531.097,445.643,477.357,1127.48,386.755,533.174,672.367,,,1355.8,901.171,384.558,777.747,44,1319.18,202.489,392.969,247.036,1124.38,183.391,,
2963,972.336,522.495,1080.43,1197.79,91.9434,420.263,875.229,549.789,683.086,827.818,429.558,455.285,1265.52,635.683,1197.79,1103.64,814.406,388.184,424.29,597.972,476.603,474.328,518.834,997.585,362.102,268.656,670.346,533.038,447.93,482.895,1027.68,355.107,516.908,702.566,,,1344.02,934.529,410.021,806.522,43,1319.18,175.489,399.558,249.527,1120.56,167.85,,
2964,933.192,529.346,1035.19,1063.12,103.765,414.602,892.243,523.943,691.704,879.662,381.121,452.397,807.367,553.028,1059.42,1053.65,867.625,247.75,434.261,639.678,563.412,453.534,565.664,1037.01,345.041,923.07,680.468,493.808,438.63,501.335,1047.84,374.603,510.423,563.5,,,1397.07,966.272,369.073,883.838,22,1361.21,523.076,388.593,235.633,1115.01,507.924,,
2965,935.397,504.224,1038.65,454.8,149.071,435.986,136.02,471.471,685.808,821.038,368.444,455.747,1014.4,596.683,454.8,1053.74,847.019,165.942,514.195,627.344,521.611,480.861,582.336,1021.67,313.642,561.571,645.542,431.452,441.569,488.801,1014.33,390.948,592.569,476.603,,,1407.67,940.585,342.274,787.966,26,1589.95,498.63,454.593,245.46,1401.58,408.725,,
2966,946.633,519.702,1046.83,371.595,100.058,439.604,88.3223,472.871,696.224,739.879,377.5,457.879,1269.21,638.834,375.383,1065.77,855.12,49.5357,431.476,659.174,567.773,494.763,572.5,1067.15,272.807,680.484,654.527,470.428,448.031,492.88,1030.73,372.24,518.874,440.874,,,1427.4,956.611,384.53,760.96,23,1515.8,189.017,452.007,188.015,1230.03,171.956,,
2967,951.2,571.442,1062.03,249.495,115.749,421.532,62.0862,488.914,668.691,872.763,395.325,457.139,1261.14,643.346,261.192,1077.63,819.625,13.1684,491.731,666.2,541.068,475.203,591.678,1056.19,343.171,947.317,666.296,485.309,462.045,482.812,1067.7,414.216,550.099,411.479,,,1428.04,943.585,378.908,802.075,41,1412.71,576.534,417.113,214.816,1216.16,576.534,,
2968,960.32,552.081,1051.81,179.572,129.524,423.407,152.969,446.341,666.192,891.113,400.545,468.192,1260.71,642.877,187.211,1070.91,874.983,602.19,438.67,614.882,603.582,475.044,545.158,1037.01,314.293,874.466,657.208,503.142,446.049,465.68,1074.2,403.338,561.296,680.58,,,1345.06,896.476,371.205,772.76,42,1416.22,550.426,411.423,256.123,1182.42,542.5,,
2969,846.288,534.415,1051.81,179.309,162.135,423.407,149.397,430.712,673.656,906.638,386.158,435.821,1272.53,672.328,179.309,1070.91,893.335,191.972,371.635,640.481,548.954,488.532,574.147,895.641,325.792,907.863,1296.35,480.791,456.596,472.782,1065.46,374.086,566.854,403.217,,,1386.34,921.908,392.021,733.276,36,1503.64,567.328,437.731,208.115,1329.84,550.776,,
2970,781.489,548.333,955.919,515.5,117.802,427.71,154.863,424.911,519.089,857.938,409.513,429.359,1259.37,641.269,507.924,1035.46,833.683,162.773,412.911,726.407,564.63,495.495,543.71,817.195,325.362,953.19,523.33,489.686,464.194,492.357,1074.73,446.977,549.749,466.362,,,1391.26,931.394,370.276,798.235,37,1429.87,566.309,344.206,257.938,1187.17,558.351,,
2971,692.779,539.977,1298.83,391.601,113.366,425.923,222.121,439.951,446.412,864.153,393.001,434.118,1279.76,646.155,404.444,1328.8,873.065,594.67,363.487,632.428,558.956,493.808,538.688,1037.47,327.145,964.704,463.949,507.461,450.001,479.75,1026.26,443.834,573.351,690.073,,,1246.01,943.553,372.654,773.038,38,1370.48,560.572,321.184,215.301,1219.66,572.174,,
2972,617.229,556.744,1153.25,167.691,118.493,420.891,138.431,440.11,352.832,853.187,380.866,441.94,1242.07,644.779,176.221,1170.31,889.879,580.569,438.67,641.237,545.508,494.842,562.672,988.259,296.237,907.004,322.862,483.681,453.079,489.736,1069.55,422.595,555.972,671.627,,,1097.16,959.715,383.288,810.402,39,1317.77,589.394,309.503,214.362,1083.92,574.306,,
2973,423.558,557.572,1051.05,564.741,109.32,415.298,177.328,439.832,274.895,868.649,414.534,476.309,1232.19,647.794,568.672,1145.4,851.038,579.67,448.195,618.638,533.381,467.118,542.763,1032.71,328.609,889.02,267.067,480.76,448.136,467.166,1067.15,399.471,543.32,698.723,,,1336.32,916.171,377.166,816.986,40,1353.53,557.548,411.423,282.765,1098.12,565.06,,
2974,1176.51,766.585,1111.08,534.574,132.357,445.643,166.338,404.595,212.603,883.593,504.638,445.466,1293.87,662.619,534.574,1126.94,805.107,574.06,511.545,1333.16,532.426,457.847,1205.52,1045.62,330.733,894.877,216.455,467.643,459.624,469.943,1056.81,394.41,552.869,668.245,,,1370.63,941.11,365.394,813.958,28,1389.57,571.29,406.473,232.195,1198.51,563.492,,
2975,788.524,727.33,1089.84,538.362,103.398,435.986,163.052,435.845,919.943,1075.51,367.314,491.214,1225.78,643.744,542.5,1238.81,831.702,576.447,425.086,468.431,557.253,469.871,1107.42,990.885,330.773,902.659,631.076,550.561,448.565,468.196,1051.23,384.081,555.296,666.837,,,1373.71,941.229,403.827,844.031,47,1395.24,562.736,395.19,867.009,1195.57,562.736,,
2976,869.476,716.619,1155.34,562.33,120.786,434.661,148.545,424.052,529.426,1071.22,418.609,517.155,1273.35,635.54,562.33,1171.25,879.296,625.633,485.715,444.439,537.956,463.505,451.028,989.619,316.41,925.362,300.924,538.426,455.984,476.934,1037.25,388.871,515.643,686.389,,,1367.5,735.431,333.964,806.55,48,1370.71,580.362,394.545,983.444,1132.9,557.349,,
2977,1182.88,773.715,1111.37,572.174,82.8822,410.828,125.731,444.678,494.675,941.5,403.808,474.654,1289.9,699.765,572.174,1130.71,823.633,555.009,410.866,372.757,1171.98,434.58,364.02,1001.37,357.383,1052.1,304.537,508.68,455.806,479.622,1043.04,405.383,544.37,655.505,,,1391.79,588.877,388.827,782.483,30,1395.24,590.142,381.224,156.328,1211.23,574.481,,
2978,1167.4,771.622,1016.02,574.306,106.643,437.255,140.357,459.924,918.519,1027.29,368.81,479.715,1244.51,629.389,570.534,1038.65,867.216,607.553,436.37,290.588,1062.22,444.487,245.595,1019.14,354.439,938.293,624.678,586.847,462.173,465.591,1061.09,1063.7,583.346,689.277,,,1406.96,437.126,385.287,810.268,,1389.57,546.097,492.638,20.3966,1175.11,553.895,,
